game_id,msrp_price_x,switch_date_x,publisher_x,download_size_x,meta_critic_x,user_score_x,usk_rating_x,languages_x,platforms_x,hltb_main_story,hltb_main_plus_extra,hltb_completionist,avg_score,lang_count,plat_count,success,genres,offline_players,local_wireless,online_players,developer,publisher_y,meta_critic_y,user_score_y,opencritic_score,usk_rating_y,play_modes,languages_y,platforms_y,title
wintermoor-tactics-club,19.99,2020-09-10,Versus Evil,0.7900390625,80.0,5.3,6.0,"English, Portuguese, German, Russian, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, PlayStation 4, Xbox One, Steam",9.0,10.5,16.0,66.5,6,4,0,Role-Playing; Strategy; Adventure; Board Game,1,,,EVC,Versus Evil,80,5.3,76.0,6.0,"TV, Tabletop, Handheld","English, Portuguese, German, Russian, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, PlayStation 4, Xbox One, Steam",Wintermoor Tactics Club
pokemon-sword,59.99,2019-11-15,Nintendo,12.416,80.0,4.7,6.0,"Japanese, English, Spanish, French, German, Italian, Korean, Chinese (Simplified), Chinese (Traditional)",Nintendo Switch,25.5,44.5,110.0,63.5,9,1,0,Adventure; Role-Playing,1,2 - 4,1 - 4,GAME FREAK,Nintendo,80,4.7,,6.0,"TV, Tabletop, Handheld","Japanese, English, Spanish, French, German, Italian, Korean, Chinese (Simplified), Chinese (Traditional)",Nintendo Switch,Pokémon Sword
pokemon-shield,59.99,2019-11-15,Nintendo,12.416,80.0,4.7,6.0,"Japanese, English, Spanish, French, German, Italian, Korean, Chinese (Simplified), Chinese (Traditional)",Nintendo Switch,25.5,44.5,110.0,63.5,9,1,0,Adventure; Role-Playing,1,2 - 4,1 - 4,GAME FREAK,Nintendo,80,4.7,,6.0,"TV, Tabletop, Handheld","Japanese, English, Spanish, French, German, Italian, Korean, Chinese (Simplified), Chinese (Traditional)",Nintendo Switch,Pokémon Shield
lego-bricktales-switch,29.99,2022-10-12,Thunderful,0.943359375,68.0,5.7,6.0,"Japanese, English, Portuguese, Spanish, French, German, Italian, Russian, Korean, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, PlayStation 5, PlayStation 4, Xbox Series X|S, Xbox One, Steam",10.0,14.0,16.0,62.5,11,6,0,Puzzle; Adventure; Simulation,1,,,ClockStone Studio,Thunderful,68,5.7,73.0,6.0,"TV, Tabletop, Handheld","Japanese, English, Portuguese, Spanish, French, German, Italian, Russian, Korean, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, PlayStation 5, PlayStation 4, Xbox Series X|S, Xbox One, Steam",LEGO Bricktales
degrees-of-separation,19.99,2019-02-13,Maximum Entertainment,0.7705078125,68.0,5.7,0.0,"English, Portuguese, Spanish, French, German, Italian","Nintendo Switch, PlayStation 4, Xbox One, Steam",6.0,6.5,9.0,62.5,6,4,0,Platformer; Puzzle; Multiplayer,1 - 2,,2,Moondrop Studios,Maximum Entertainment,68,5.7,67.0,0.0,"TV, Tabletop, Handheld","English, Portuguese, Spanish, French, German, Italian","Nintendo Switch, PlayStation 4, Xbox One, Steam",Degrees of Separation
umbraclaw,21.99,2024-05-30,Inti Creates,1.93,68.0,5.6,12.0,"Japanese, English, Portuguese, Spanish, French, German, Italian, Korean, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, PlayStation 5, PlayStation 4, Xbox Series X|S, Xbox One, Steam",3.0,9.5,18.5,62.0,10,6,0,Action,1,,,INTI CREATES,Inti Creates,68,5.6,71.0,12.0,"TV, Tabletop, Handheld","Japanese, English, Portuguese, Spanish, French, German, Italian, Korean, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, PlayStation 5, PlayStation 4, Xbox Series X|S, Xbox One, Steam",Umbraclaw
resident-evil-6,19.99,2019-10-29,CAPCOM,17.618,68.0,5.4,18.0,"Japanese, English, Portuguese, Spanish, French, German, Italian, Russian, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, PlayStation 4, Xbox One, Steam",21.0,27.0,52.0,61.0,10,4,0,Action; Adventure,1 - 2,1 - 6,1 - 6,CAPCOM,CAPCOM,68,5.4,62.0,18.0,"TV, Tabletop, Handheld","Japanese, English, Portuguese, Spanish, French, German, Italian, Russian, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, PlayStation 4, Xbox One, Steam",Resident Evil 6
typoman,12.99,2018-02-22,Wales Interactive,1.026,68.0,5.4,6.0,"Japanese, English, Spanish, French, German, Portuguese, Russian","Nintendo Switch, PlayStation 4, Xbox One, Steam",4.0,4.5,11.5,61.0,7,4,0,Adventure; Puzzle; Platformer,1,,,Brainseed Factory,Wales Interactive,68,5.4,65.0,6.0,"TV, Tabletop, Handheld","Japanese, English, Spanish, French, German, Portuguese, Russian","Nintendo Switch, PlayStation 4, Xbox One, Steam",Typoman
war-mongrels,35.0,2025-09-16,REDDEER.GAMES,14.49,68.0,5.3,18.0,"Japanese, English, Spanish, Portuguese, French, German, Italian, Russian, Korean, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, PlayStation 5, PlayStation 4, Xbox Series X|S, Xbox One, Steam",22.0,33.5,59.5,60.5,11,6,0,Action; Strategy; Fighting,1,,2,Destructive Creations,REDDEER.GAMES,68,5.3,65.0,18.0,"TV, Tabletop, Handheld","Japanese, English, Spanish, Portuguese, French, German, Italian, Russian, Korean, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, PlayStation 5, PlayStation 4, Xbox Series X|S, Xbox One, Steam",War Mongrels
the-legend-of-heroes-trails-through-daybreak-ii,59.99,2025-02-14,NIS America,16.589,68.0,5.1,16.0,English,"Nintendo Switch, PlayStation 5, PlayStation 4, Steam",46.0,72.0,92.0,59.5,1,4,0,Role-Playing; Action; Adventure,1,,,Nihon Falcom; PH3,NIS America,68,5.1,78.0,16.0,"TV, Tabletop, Handheld",English,"Nintendo Switch, PlayStation 5, PlayStation 4, Steam",The Legend of Heroes: Trails through Daybreak II
paw-patrol-world,39.99,2023-09-27,Outright Games,2.987,68.0,5.0,0.0,"Japanese, English, Spanish, Portuguese, French, German, Italian, Dutch, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, PlayStation 5, PlayStation 4, Xbox Series X|S, Xbox One, Steam",3.5,6.0,8.5,59.0,10,6,0,Action; Adventure; Multiplayer; Platformer,1 - 2,,,3DClouds,Outright Games,68,5.0,65.0,0.0,"TV, Tabletop, Handheld","Japanese, English, Spanish, Portuguese, French, German, Italian, Dutch, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, PlayStation 5, PlayStation 4, Xbox Series X|S, Xbox One, Steam",PAW Patrol World
arrog,3.99,2020-11-26,indienova,1.49,68.0,5.0,6.0,"Japanese, English, Spanish, Portuguese, French, German, Italian, Russian, Korean, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, PlayStation 4, Steam",0.5,0.5,0.5,59.0,11,3,0,Puzzle; Adventure,1,,,LEAP Game Studios; Hermanos Magia,indienova,68,5.0,,6.0,"TV, Tabletop, Handheld","Japanese, English, Spanish, Portuguese, French, German, Italian, Russian, Korean, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, PlayStation 4, Steam",Arrog
samurai-maiden,59.99,2022-12-07,D3PUBLISHER,3.641,68.0,4.6,16.0,"Japanese, English, Korean, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, PlayStation 5, PlayStation 4, Steam",10.0,20.5,39.5,57.0,5,4,0,Action; Adventure; Platformer; Role-Playing,1,,,SHADE,D3PUBLISHER,68,4.6,61.0,16.0,"TV, Tabletop, Handheld","Japanese, English, Korean, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, PlayStation 5, PlayStation 4, Steam",SAMURAI MAIDEN
ageless,14.99,2020-07-28,Team17,0.490234375,68.0,4.3,6.0,"Portuguese, English, Spanish, French, German, Italian, Russian, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, Steam",10.0,11.5,17.5,55.5,9,2,0,Platformer; Puzzle; Adventure,1,,,One More Dream Studios,Team17,68,4.3,69.0,6.0,"TV, Tabletop, Handheld","Portuguese, English, Spanish, French, German, Italian, Russian, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, Steam",Ageless
touken-ranbu-warriors,59.99,2022-05-24,KOEI TECMO AMERICA,12.57,68.0,3.8,12.0,English,"Nintendo Switch, Steam",20.5,46.5,63.0,53.0,1,2,0,Action,1,,,KOEI TECMO GAMES,KOEI TECMO AMERICA,68,3.8,64.0,12.0,"TV, Tabletop, Handheld",English,"Nintendo Switch, Steam",Touken Ranbu Warriors
truck-racing-championship,49.99,2019-08-08,Nacon,6.19,68.0,3.8,0.0,"English, Spanish, French, German, Italian, Russian, Korean, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, PlayStation 4, Xbox One, Steam",12.0,12.0,20.5,53.0,9,4,0,Racing,1 - 2,,8,N-Racing,Nacon,68,3.8,59.0,0.0,"TV, Tabletop, Handheld","English, Spanish, French, German, Italian, Russian, Korean, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, PlayStation 4, Xbox One, Steam",Truck Racing Championship
spacebase-startopia,49.99,2021-09-24,KalypsoMediaGroup,6.655,68.0,3.4,6.0,"Portuguese, English, Spanish, French, German, Italian, Russian","Nintendo Switch, PlayStation 5, PlayStation 4, Xbox Series X|S, Xbox One, Steam",16.0,16.0,17.0,51.0,7,6,0,Simulation; Strategy,1,,4,Realmforge Studios,KalypsoMediaGroup,68,3.4,64.0,6.0,"TV, Tabletop, Handheld","Portuguese, English, Spanish, French, German, Italian, Russian","Nintendo Switch, PlayStation 5, PlayStation 4, Xbox Series X|S, Xbox One, Steam",Spacebase Startopia
firefighting-simulator-the-squad,34.99,2023-09-28,astragon,1.577,68.0,2.8,12.0,"Japanese, English, Portuguese, Spanish, French, German, Italian, Russian, Korean, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, PlayStation 5, PlayStation 4, Xbox Series X|S, Xbox One, Steam",11.0,14.0,18.0,48.0,11,6,0,Simulation; Multiplayer,1,,1 - 4,Chronos Unterhaltungssoftware,astragon,68,2.8,,12.0,"TV, Tabletop, Handheld","Japanese, English, Portuguese, Spanish, French, German, Italian, Russian, Korean, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, PlayStation 5, PlayStation 4, Xbox Series X|S, Xbox One, Steam",Firefighting Simulator - The Squad
picross-s5,9.99,2020-11-26,JUPITER,0.3271484375,71.0,9.3,0.0,"Japanese, English, Portuguese, Spanish, French, German, Italian, Korean, Chinese (Simplified), Chinese (Traditional)",Nintendo Switch,24.0,32.5,42.0,82.0,10,1,1,Puzzle; Strategy; Multiplayer; Education,1 - 4,,,Jupiter,JUPITER,71,9.3,71.0,0.0,"TV, Tabletop, Handheld","Japanese, English, Portuguese, Spanish, French, German, Italian, Korean, Chinese (Simplified), Chinese (Traditional)",Nintendo Switch,PICROSS S5
the-gap,19.99,2024-04-04,Crunching Koalas,1.449,71.0,8.7,16.0,"English, Portuguese, Spanish, French, German","Nintendo Switch, PlayStation 5, PlayStation 4, Xbox Series X|S, Xbox One, Steam",3.0,3.5,4.5,79.0,5,6,1,Adventure; Puzzle,1,,,Label This,Crunching Koalas,71,8.7,71.0,16.0,"TV, Tabletop, Handheld","English, Portuguese, Spanish, French, German","Nintendo Switch, PlayStation 5, PlayStation 4, Xbox Series X|S, Xbox One, Steam",The Gap
rain-world,24.5,2018-12-27,Akupara Games,3.212,71.0,8.5,6.0,"Japanese, English, Spanish, Portuguese, French, German, Italian","Nintendo Switch, PlayStation 5, PlayStation 4, Xbox Series X|S, Xbox One, Steam",21.0,30.0,65.5,78.0,7,6,1,Platformer; Action; Multiplayer; Adventure,1 - 4,,,Videocult,Akupara Games,71,8.5,66.0,6.0,"TV, Tabletop, Handheld","Japanese, English, Spanish, Portuguese, French, German, Italian","Nintendo Switch, PlayStation 5, PlayStation 4, Xbox Series X|S, Xbox One, Steam",Rain World
thea-the-awakening,17.99,2019-02-01,Monster Couch,1.641,71.0,8.4,12.0,"English, Spanish, French, German, Russian","Nintendo Switch, PlayStation 4, Xbox One, Steam",18.0,39.5,76.0,77.5,5,4,1,Strategy; Board Game; Role-Playing; Adventure,1,,2,MuHa Games,Monster Couch,71,8.4,70.0,12.0,"TV, Tabletop, Handheld","English, Spanish, French, German, Russian","Nintendo Switch, PlayStation 4, Xbox One, Steam",Thea: The Awakening
miitopia,49.99,2021-05-21,Nintendo,3.052,71.0,8.1,0.0,"Japanese, English, Spanish, French, German, Italian, Dutch, Korean, Chinese (Simplified), Chinese (Traditional)",Nintendo Switch,30.0,45.5,89.0,76.0,10,1,1,Adventure; Role-Playing,1,,,,Nintendo,71,8.1,70.0,0.0,"TV, Tabletop, Handheld","Japanese, English, Spanish, French, German, Italian, Dutch, Korean, Chinese (Simplified), Chinese (Traditional)",Nintendo Switch,Miitopia
3000th-duel,12.49,2020-02-19,Neopopcorn,1.308,71.0,8.1,12.0,"Japanese, English, Spanish, French, German, Italian, Portuguese, Russian, Korean, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, Steam",14.5,15.0,22.0,76.0,11,2,1,Action; Adventure; Platformer; Role-Playing,1,,,Neopopcorn,Neopopcorn,71,8.1,72.0,12.0,"TV, Tabletop, Handheld","Japanese, English, Spanish, French, German, Italian, Portuguese, Russian, Korean, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, Steam",3000th Duel
epic-npc-man-nice-day-for-fishing,19.99,2025-05-29,Team17,1.037,71.0,8.1,12.0,"English, Spanish, French, German, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, PlayStation 5, Steam",12.0,14.5,21.0,76.0,6,3,1,Role-Playing; Adventure,1,,,FusionPlay,Team17,71,8.1,74.0,12.0,"TV, Tabletop, Handheld","English, Spanish, French, German, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, PlayStation 5, Steam",Nice Day for Fishing
postal-brain-damaged,24.99,2024-02-02,RWS Studios,2.659,71.0,8.1,18.0,"English, Portuguese, Spanish, French, German, Italian","Nintendo Switch, PlayStation 5, PlayStation 4, Steam",7.5,7.5,11.0,76.0,6,4,1,Action; First-Person; Arcade,1,,,Hyperstrange,RWS Studios,71,8.1,73.0,18.0,"TV, Tabletop, Handheld","English, Portuguese, Spanish, French, German, Italian","Nintendo Switch, PlayStation 5, PlayStation 4, Steam",POSTAL: Brain Damaged
the-sexy-brutale,19.99,2017-12-07,Cavalier Game Studios,2.604,71.0,8.0,12.0,"Japanese, English, Spanish, French, German, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, PlayStation 4, Xbox One, Steam",6.0,7.0,8.5,75.5,7,4,1,Adventure; Puzzle,1,,,Cavalier Game Studios,Cavalier Game Studios,71,8.0,81.0,12.0,"TV, Tabletop, Handheld","Japanese, English, Spanish, French, German, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, PlayStation 4, Xbox One, Steam",The Sexy Brutale
out-of-line,9.99,2021-07-06,Hatinh Interactive,2.072,71.0,8.0,6.0,"Japanese, English, Portuguese, Spanish, French, German, Italian, Russian, Korean, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, Xbox One, Steam",3.0,3.0,3.0,75.5,11,3,1,Adventure; Puzzle; Platformer; Action,1,,,Nerd Monkeys,Hatinh Interactive,71,8.0,69.0,6.0,"TV, Tabletop, Handheld","Japanese, English, Portuguese, Spanish, French, German, Italian, Russian, Korean, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, Xbox One, Steam",Out of Line
labyrinth-of-the-demon-king,19.99,2025-05-13,Top Hat Studios,5.192,71.0,8.0,18.0,"Japanese, English, French, Portuguese, German, Italian, Russian, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, PlayStation 5, PlayStation 4, Xbox Series X|S, Xbox One, Steam",8.0,8.5,8.0,75.5,9,6,1,Action; Role-Playing; Adventure; Simulation,1,,,J. R. Hudepohl,Top Hat Studios,71,8.0,71.0,18.0,"TV, Tabletop, Handheld","Japanese, English, French, Portuguese, German, Italian, Russian, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, PlayStation 5, PlayStation 4, Xbox Series X|S, Xbox One, Steam",LABYRINTH OF THE DEMON KING
oceanhorn-2-knights-of-the-lost-realm,29.99,2020-10-28,FDG Entertainment,3.753,71.0,7.8,6.0,"Japanese, English, Portuguese, Spanish, French, German, Italian, Dutch, Russian, Korean, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, PlayStation 5, Xbox Series X|S, Steam",11.5,17.5,26.5,74.5,12,4,1,Adventure; Role-Playing; Action,1,,,Cornfox; Bros,FDG Entertainment,71,7.8,73.0,6.0,"TV, Tabletop, Handheld","Japanese, English, Portuguese, Spanish, French, German, Italian, Dutch, Russian, Korean, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, PlayStation 5, Xbox Series X|S, Steam",Oceanhorn 2: Knights of the Lost Realm
pronty,14.99,2023-03-07,Happinet,2.655,71.0,7.8,12.0,"Japanese, English, Portuguese, French, German, Russian, Korean, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, Steam",8.5,9.0,12.5,74.5,9,2,1,Action; Adventure,1,,,18Light Game; FunZone Games,Happinet,71,7.8,73.0,12.0,"TV, Tabletop, Handheld","Japanese, English, Portuguese, French, German, Russian, Korean, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, Steam",Pronty
demons-tier,9.99,2020-06-08,COWCAT,0.0986328125,71.0,7.8,6.0,"English, Spanish, French, German","Nintendo Switch, PlayStation 5, PlayStation 4, Xbox One",3.0,8.0,12.5,74.5,4,4,1,Adventure; Role-Playing; Arcade; Action,1 - 2,,,COWCAT,COWCAT,71,7.8,69.0,6.0,"TV, Tabletop, Handheld","English, Spanish, French, German","Nintendo Switch, PlayStation 5, PlayStation 4, Xbox One",Demon's Tier+
shadows-of-the-damned-hella-remastered,24.99,2024-10-31,Grasshopper Manufacture,4.92,71.0,7.7,18.0,"Japanese, English, Spanish, French, German, Italian, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, PlayStation 5, PlayStation 4, Xbox Series X|S, Xbox One, Steam",7.0,8.0,13.5,74.0,8,6,1,Action; Adventure,1,,,GRASSHOPPER MANUFACTURE,Grasshopper Manufacture,71,7.7,73.0,18.0,"TV, Tabletop, Handheld","Japanese, English, Spanish, French, German, Italian, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, PlayStation 5, PlayStation 4, Xbox Series X|S, Xbox One, Steam",Shadows of the Damned: Hella Remastered
mutropolis,19.99,2022-08-18,ASHGAMES,1.421,71.0,7.7,0.0,"English, Spanish, French, German, Italian, Portuguese, Russian, Korean","Nintendo Switch, Steam",9.5,10.0,10.0,74.0,8,2,1,Adventure; Puzzle,1,,,Application Systems Heidelberg,ASHGAMES,71,7.7,,0.0,"TV, Tabletop, Handheld","English, Spanish, French, German, Italian, Portuguese, Russian, Korean","Nintendo Switch, Steam",Mutropolis
speedrunners,14.99,2020-01-23,tinyBuild Games,0.5888671875,71.0,7.6,6.0,"Japanese, English, Spanish, French, German, Italian, Dutch, Portuguese, Russian, Korean, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, PlayStation 4, Xbox One, Steam",2.0,11.5,15.5,73.5,12,4,1,Multiplayer; Platformer; Racing; Party,1 - 4,1 - 4,1 - 4,DoubleDutch Games,tinyBuild Games,71,7.6,80.0,6.0,"TV, Tabletop, Handheld","Japanese, English, Spanish, French, German, Italian, Dutch, Portuguese, Russian, Korean, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, PlayStation 4, Xbox One, Steam",SpeedRunners
picross-s6,9.99,2021-04-22,JUPITER,0.3349609375,77.0,9.3,0.0,"Japanese, English, Portuguese, Spanish, French, German, Italian, Korean, Chinese (Simplified), Chinese (Traditional)",Nintendo Switch,20.5,25.0,42.5,85.0,10,1,1,Puzzle; Strategy; Multiplayer; Education,1 - 4,,,Jupiter,JUPITER,77,9.3,77.0,0.0,"TV, Tabletop, Handheld","Japanese, English, Portuguese, Spanish, French, German, Italian, Korean, Chinese (Simplified), Chinese (Traditional)",Nintendo Switch,PICROSS S6
ufouria-2-the-saga,24.99,2024-03-01,RED ART GAMES,0.962890625,77.0,8.8,0.0,"Japanese, English, Spanish, French, German, Italian, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, PlayStation 5, Xbox Series X|S, Steam",3.5,5.5,7.5,82.5,8,4,1,Platformer; Adventure,1,,,Sunsoft,RED ART GAMES,77,8.8,77.0,0.0,"TV, Tabletop, Handheld","Japanese, English, Spanish, French, German, Italian, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, PlayStation 5, Xbox Series X|S, Steam",Ufouria 2: The Saga
blossom-tales-ii-the-minotaur-prince,12.49,2022-08-16,Playtonic Friends,0.443359375,77.0,8.5,0.0,"Japanese, English, Portuguese, Spanish, French, German","Nintendo Switch, Xbox Series X|S, Xbox One, Steam",9.0,13.0,18.5,81.0,6,4,1,Adventure; Role-Playing; Action; Puzzle,1,,,Castle Pixel,Playtonic Friends,77,8.5,79.0,0.0,"TV, Tabletop, Handheld","Japanese, English, Portuguese, Spanish, French, German","Nintendo Switch, Xbox Series X|S, Xbox One, Steam",Blossom Tales II: The Minotaur Prince
unmetal,16.99,2021-09-28,Versus Evil,0.5615234375,77.0,8.4,16.0,"Japanese, English, Portuguese, Spanish, French, German, Italian, Russian, Korean, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, PlayStation 4, Xbox One, Steam",10.0,11.0,13.5,80.5,11,4,1,Action; Adventure,1,,,UnEpic Fran,Versus Evil,77,8.4,82.0,16.0,"TV, Tabletop, Handheld","Japanese, English, Portuguese, Spanish, French, German, Italian, Russian, Korean, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, PlayStation 4, Xbox One, Steam",UnMetal
picross-s4,9.99,2020-04-23,JUPITER,0.3291015625,77.0,8.4,0.0,"Japanese, English, Portuguese, Spanish, French, German, Italian, Korean, Chinese (Simplified), Chinese (Traditional)",Nintendo Switch,24.0,34.0,45.0,80.5,10,1,1,Puzzle; Strategy; Multiplayer; Education,1 - 4,,,Jupiter,JUPITER,77,8.4,77.0,0.0,"TV, Tabletop, Handheld","Japanese, English, Portuguese, Spanish, French, German, Italian, Korean, Chinese (Simplified), Chinese (Traditional)",Nintendo Switch,PICROSS S4
primordia,14.99,2022-03-02,Wadjet Eye Games,1.199,77.0,8.4,12.0,"English, Spanish, French, German, Italian","Nintendo Switch, Steam",6.0,7.5,9.0,80.5,5,2,1,Adventure; Puzzle,1,,,Wadjet Eye Games,Wadjet Eye Games,77,8.4,73.0,12.0,"TV, Tabletop, Handheld","English, Spanish, French, German, Italian","Nintendo Switch, Steam",Primordia
sucker-for-love-first-date,8.19,2022-12-19,Dread XP,0.7431640625,77.0,8.4,16.0,"English, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, Steam",2.0,3.0,4.0,80.5,3,2,1,Role-Playing; Simulation,1,,,Akabaka,Dread XP,77,8.4,79.0,16.0,"TV, Tabletop, Handheld","English, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, Steam",Sucker for Love: First Date
